id,address,"Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Source"
3826,"EAST  125 STREET between PARK AVENUE and MADISON AVENUE, New York, NY",40.805739,-73.940643,1,intersection,"E 125th St and Madison Ave",,"New York, NY 10035",,"E 125th St",,,"New York",NY,"New York County",10035,US,"© OpenStreetMap contributors"
3827,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3828,"Prospect Park, New York, NY",40.659293,-73.976334,0.94,street_center,"Prospect Park SW",,"Brooklyn, NY 11215",,"Prospect Park SW",,,Brooklyn,NY,"Kings County",11215,US,"TIGER/Line® dataset from the US Census Bureau"
3829,"John J Carty Park, New York, NY",40.709245,-74.008022,1,street_center,"John St",,"New York, NY 10038",,"John St",,,"New York",NY,"New York County",10038,US,"TIGER/Line® dataset from the US Census Bureau"
3830,"Stop & Go Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3831,"WASHINGTON AVENUE between EAST  183 STREET and EAST  184 STREET, New York, NY",40.849618,-73.930743,1,street_center,"W 183rd St",,"New York, NY 10033",,"W 183rd St",,,"New York",NY,"New York County",10033,US,"TIGER/Line® dataset from the US Census Bureau"
3832,"James J Walker Park, New York, NY",40.712239,-73.998783,1,street_center,"James St",,"New York, NY 10038",,"James St",,,"New York",NY,"New York County",10038,US,"TIGER/Line® dataset from the US Census Bureau"
3833,"College Point Fields, New York, NY",40.779378,-73.84607,0.85,street_center,"College Point Blvd",,"College Point, NY 11356",,"College Point Blvd",,,"College Point",NY,"Queens County",11356,US,"TIGER/Line® dataset from the US Census Bureau"
3834,"St Catherine's Park, New York, NY",40.710782,-73.996613,0.88,street_center,"Catherine St",,"New York, NY 10038",,"Catherine St",,,"New York",NY,"New York County",10038,US,"TIGER/Line® dataset from the US Census Bureau"
3836,"Astoria Park, New York, NY",40.729964,-73.992134,0.93,street_center,"Astor Pl",,"New York, NY 10003",,"Astor Pl",,,"New York",NY,"New York County",10003,US,"TIGER/Line® dataset from the US Census Bureau"
3837,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3838,"McCarren Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3839,"Randall's Island Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3840,"Union Square Park, New York, NY",40.734874,-73.991991,1,street_center,"Union Sq S",,"New York, NY 10003",,"Union Sq S",,,"New York",NY,"New York County",10003,US,"TIGER/Line® dataset from the US Census Bureau"
3841,"Astoria Park, New York, NY",40.729964,-73.992134,0.93,street_center,"Astor Pl",,"New York, NY 10003",,"Astor Pl",,,"New York",NY,"New York County",10003,US,"TIGER/Line® dataset from the US Census Bureau"
3843,"Seth Low Playground, New York, NY",40.565864,-73.884933,0.56,street_center,"Steele Rd",,"Breezy Point, NY 11697",,"Steele Rd",,,"Breezy Point",NY,"Queens County",11697,US,"TIGER/Line® dataset from the US Census Bureau"
3844,"Bush Terminal Park, New York, NY",40.675503,-74.008375,0.9,street_center,"Bush St",,"Brooklyn, NY 11231",,"Bush St",,,Brooklyn,NY,"Kings County",11231,US,"TIGER/Line® dataset from the US Census Bureau"
3845,"College Point Fields, New York, NY",40.779378,-73.84607,0.85,street_center,"College Point Blvd",,"College Point, NY 11356",,"College Point Blvd",,,"College Point",NY,"Queens County",11356,US,"TIGER/Line® dataset from the US Census Bureau"
3846,"Carl Schurz Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3847,"Madison Square Park, New York, NY",40.711839,-73.999096,1,street_center,"Madison St",,"New York, NY 10038",,"Madison St",,,"New York",NY,"New York County",10038,US,"TIGER/Line® dataset from the US Census Bureau"
3848,"Harlem River Park, New York, NY",40.838692,-73.933439,1,street_center,"Harlem River Dr",,"New York, NY 10033",,"Harlem River Dr",,,"New York",NY,"New York County",10033,US,"OpenStreetMap Contributors"
3849,"Peter's Field, New York, NY",40.735862,-74.001138,0.88,street_center,"Perry St",,"New York, NY 10014",,"Perry St",,,"New York",NY,"New York County",10014,US,"TIGER/Line® dataset from the US Census Bureau"
3850,"John Paul Jones Park (Cannonball Park), New York, NY",40.709245,-74.008022,0.93,street_center,"John St",,"New York, NY 10038",,"John St",,,"New York",NY,"New York County",10038,US,"TIGER/Line® dataset from the US Census Bureau"
3851,"Fort Tryon Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3852,"Joseph Austin Playground, New York, NY",40.752293,-73.696585,0.53,street_center,"Joseph St",,"New Hyde Park, NY 11040",,"Joseph St",,,"New Hyde Park",NY,"Nassau County",11040,US,"TIGER/Line® dataset from the US Census Bureau"
3853,"Stop & Go Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3854,"GREENWICH AVENUE between CHRISTOPHER STREET and 7 AVENUE, New York, NY",40.734998,-74.000165,1,street_center,"Greenwich Ave",,"New York, NY 10014",,"Greenwich Ave",,,"New York",NY,"New York County",10014,US,"TIGER/Line® dataset from the US Census Bureau"
3856,"Sperandeo Brothers Playground (IS 302), New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3858,"34 AVENUE between 93 STREET and 94 STREET, New York, NY",40.591266,-73.982015,0.84,range_interpolation,"34 Ave W",,"Brooklyn, NY 11223",34,"Ave W",,,Brooklyn,NY,"Kings County",11223,US,"TIGER/Line® from the US Census Bureau"
3860,"St. Michael's Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3861,"EAST   38 STREET between 5 AVENUE and MADISON AVENUE, New York, NY",40.750283,-73.981123,1,intersection,"E 38th St and Madison Ave",,"New York, NY 10016",,"E 38th St",,,"New York",NY,"New York County",10016,US,"© OpenStreetMap contributors"
3862,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3863,"Robert Moses Playground, New York, NY",40.684293,-73.891269,0.76,street_center,"Robert St",,"Brooklyn, NY 11207",,"Robert St",,,Brooklyn,NY,"Kings County",11207,US,"TIGER/Line® dataset from the US Census Bureau"
3864,"Freshkills Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3865,"Red Hook Recreation Area, New York, NY",40.691415,-73.988649,0.97,street_center,"Red Hook Ln",,"Brooklyn, NY 11201",,"Red Hook Ln",,,Brooklyn,NY,"Kings County",11201,US,"TIGER/Line® dataset from the US Census Bureau"
3866,"Carl Schurz Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3867,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3868,"St. Vartan Park, New York, NY",40.712895,-74.00846,0.83,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3869,"Bush Terminal Park, New York, NY",40.675503,-74.008375,0.9,street_center,"Bush St",,"Brooklyn, NY 11231",,"Bush St",,,Brooklyn,NY,"Kings County",11231,US,"TIGER/Line® dataset from the US Census Bureau"
3870,"John Paul Jones Park (Cannonball Park), New York, NY",40.709245,-74.008022,0.93,street_center,"John St",,"New York, NY 10038",,"John St",,,"New York",NY,"New York County",10038,US,"TIGER/Line® dataset from the US Census Bureau"
3871,"Calvert Vaux Park, New York, NY",40.712895,-74.00846,0.85,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3872,"Bush Terminal Park, New York, NY",40.675503,-74.008375,0.9,street_center,"Bush St",,"Brooklyn, NY 11231",,"Bush St",,,Brooklyn,NY,"Kings County",11231,US,"TIGER/Line® dataset from the US Census Bureau"
3873,"Pelham Bay Park, New York, NY",40.712895,-74.00846,0.85,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3874,"Bush Terminal Park, New York, NY",40.675503,-74.008375,0.9,street_center,"Bush St",,"Brooklyn, NY 11231",,"Bush St",,,Brooklyn,NY,"Kings County",11231,US,"TIGER/Line® dataset from the US Census Bureau"
3875,"Addabbo Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3876,"Joseph Austin Playground, New York, NY",40.752293,-73.696585,0.53,street_center,"Joseph St",,"New Hyde Park, NY 11040",,"Joseph St",,,"New Hyde Park",NY,"Nassau County",11040,US,"TIGER/Line® dataset from the US Census Bureau"
3877,"Corporal John A. Seravalli Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3878,"Cunningham Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3879,"East River Park, New York, NY",40.761283,-73.948971,1,street_center,"East Rd",,"New York, NY 10044",,"East Rd",,,"New York",NY,"New York County",10044,US,"TIGER/Line® dataset from the US Census Bureau"
3881,"Parade Ground, New York, NY",40.651315,-73.964948,0.81,street_center,"Parade Pl",,"Brooklyn, NY 11226",,"Parade Pl",,,Brooklyn,NY,"Kings County",11226,US,"TIGER/Line® dataset from the US Census Bureau"
3882,"Prospect Park, New York, NY",40.659293,-73.976334,0.94,street_center,"Prospect Park SW",,"Brooklyn, NY 11215",,"Prospect Park SW",,,Brooklyn,NY,"Kings County",11215,US,"TIGER/Line® dataset from the US Census Bureau"
3883,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3884,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3885,"Astoria Park, New York, NY",40.729964,-73.992134,0.93,street_center,"Astor Pl",,"New York, NY 10003",,"Astor Pl",,,"New York",NY,"New York County",10003,US,"TIGER/Line® dataset from the US Census Bureau"
3886,"Calvert Vaux Park, New York, NY",40.712895,-74.00846,0.85,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3887,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3888,"Randall's Island Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3889,"Space Time Playground, New York, NY",40.863835,-73.922,0.83,street_center,"Post Ave",,"New York, NY 10034",,"Post Ave",,,"New York",NY,"New York County",10034,US,"TIGER/Line® dataset from the US Census Bureau"
3890,"Coffey Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3891,"Sara D. Roosevelt Park, New York, NY",40.878163,-73.900021,0.85,street_center,"Shrady Pl",,"Bronx, NY 10463",,"Shrady Pl",,,Bronx,NY,"Bronx County",10463,US,"TIGER/Line® dataset from the US Census Bureau"
3892,"St. Michael's Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3893,"Stop & Go Playground, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3894,"Bush Terminal Park, New York, NY",40.675503,-74.008375,0.9,street_center,"Bush St",,"Brooklyn, NY 11231",,"Bush St",,,Brooklyn,NY,"Kings County",11231,US,"TIGER/Line® dataset from the US Census Bureau"
3895,"De Witt Clinton Park, New York, NY",40.725789,-73.974501,0.93,street_center,"Ave D",,"New York, NY 10009",,"Ave D",,,"New York",NY,"New York County",10009,US,"TIGER/Line® dataset from the US Census Bureau"
3896,"McCarren Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3897,"Harlem River Park, New York, NY",40.838692,-73.933439,1,street_center,"Harlem River Dr",,"New York, NY 10033",,"Harlem River Dr",,,"New York",NY,"New York County",10033,US,"OpenStreetMap Contributors"
3898,"Randall's Island Park, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3899,"NOSTRAND AVENUE between CARROLL STREET and CROWN STREET, New York, NY",40.722089,-74.001805,0.9,street_center,"Greene St",,"New York, NY 10013",,"Greene St",,,"New York",NY,"New York County",10013,US,"TIGER/Line® dataset from the US Census Bureau"
3900,"Ambrosini Field, New York, NY",40.750422,-73.996328,1,place,,,"New York, NY 10001",,,,,"New York",NY,"New York County",10001,US,"TIGER/Line® dataset from the US Census Bureau"
3901,"Detective Keith L Williams Park, New York, NY",40.704961,-74.009866,0.88,street_center,"William St",,"New York, NY 10004",,"William St",,,"New York",NY,"New York County",10004,US,"TIGER/Line® dataset from the US Census Bureau"
3902,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3903,"Park Of The Americas / Linden Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3905,"Madison Square Park, New York, NY",40.711839,-73.999096,1,street_center,"Madison St",,"New York, NY 10038",,"Madison St",,,"New York",NY,"New York County",10038,US,"TIGER/Line® dataset from the US Census Bureau"
3906,"Fairview Park, New York, NY",40.857077,-73.930989,0.93,street_center,"Fairview Ave",,"New York, NY 10040",,"Fairview Ave",,,"New York",NY,"New York County",10040,US,"TIGER/Line® dataset from the US Census Bureau"
3907,"Calvert Vaux Park, New York, NY",40.712895,-74.00846,0.85,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3909,"Union Square Park, New York, NY",40.734874,-73.991991,1,street_center,"Union Sq S",,"New York, NY 10003",,"Union Sq S",,,"New York",NY,"New York County",10003,US,"TIGER/Line® dataset from the US Census Bureau"
3910,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3911,"Marine Park, New York, NY",40.712895,-74.00846,0.93,street_center,"Park Pl",,"New York, NY 10007",,"Park Pl",,,"New York",NY,"New York County",10007,US,"TIGER/Line® dataset from the US Census Bureau"
3912,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
3913,"Central Park, New York, NY",40.797925,-73.951698,1,street_center,"Central Park N",,"New York, NY 10026",,"Central Park N",,,"New York",NY,"New York County",10026,US,"TIGER/Line® dataset from the US Census Bureau"
